epoch,phase,slice_max,slice_min,slice_mean,num_slices
1,train,-0.05002593621611595,-0.05002593621611595,-0.05002593249082565,50
1,train,-0.0500488243997097,-0.0500488243997097,-0.0500488206744194,36
1,train,-0.05007794126868248,-0.05007794126868248,-0.05007794126868248,40
1,train,-0.05009521171450615,-0.05009521171450615,-0.05009521171450615,89
1,train,-0.05011927708983421,-0.05011927708983421,-0.05011927708983421,40
1,train,-0.050131987780332565,-0.050131987780332565,-0.050131987780332565,47
1,train,-0.05015195906162262,-0.05015195906162262,-0.05015196278691292,28
1,train,-0.050178468227386475,-0.050178468227386475,-0.050178468227386475,40
1,train,-0.050193365663290024,-0.050193365663290024,-0.050193365663290024,76
1,train,-0.05021531879901886,-0.05021531879901886,-0.05021531507372856,99
1,train,-0.05022610351443291,-0.05022610351443291,-0.05022610351443291,78
1,train,-0.050226833671331406,-0.050226833671331406,-0.050226833671331406,96
1,train,-0.050218503922224045,-0.050218503922224045,-0.050218503922224045,39
1,train,-0.05020201578736305,-0.05020201578736305,-0.05020201951265335,26
1,train,-0.05019572377204895,-0.05019572377204895,-0.05019572749733925,60
1,train,-0.05019861459732056,-0.05019861459732056,-0.050198618322610855,27
1,train,-0.05020977929234505,-0.05020977929234505,-0.05020977929234505,20
1,train,-0.05022840201854706,-0.05022840201854706,-0.05022840201854706,37
1,train,-0.050253741443157196,-0.050253741443157196,-0.050253741443157196,55
1,train,-0.050285134464502335,-0.050285134464502335,-0.05028513818979263,24
1,train,-0.05032198131084442,-0.05032198131084442,-0.05032198131084442,42
1,train,-0.05036374554038048,-0.05036374554038048,-0.05036374554038048,29
1,train,-0.050409939140081406,-0.050409939140081406,-0.050409939140081406,49
1,train,-0.05046012997627258,-0.05046012997627258,-0.05046012997627258,32
1,train,-0.050513919442892075,-0.050513919442892075,-0.05051392316818237,63
1,train,-0.050570953637361526,-0.050570953637361526,-0.050570957362651825,31
1,train,-0.05061325430870056,-0.05061325430870056,-0.05061325058341026,41
1,train,-0.050642285495996475,-0.050642285495996475,-0.050642289221286774,40
1,train,-0.05065936595201492,-0.05065936595201492,-0.050659362226724625,62
1,train,7.841347694396973,-0.050665684044361115,2.537198305130005,40
1,train,-0.050671372562646866,-0.050671372562646866,-0.05067136883735657,78
1,train,-0.0506674163043499,-0.0506674163043499,-0.0506674163043499,66
1,train,-0.050672490149736404,-0.050672490149736404,-0.050672486424446106,43
1,train,-0.05068569630384445,-0.05068569630384445,-0.05068569257855415,40
1,train,-0.050706230103969574,-0.050706230103969574,-0.05070623382925987,26
1,train,-0.050715621560811996,-0.050715621560811996,-0.050715621560811996,48
1,train,-0.050732728093862534,-0.050732728093862534,-0.050732728093862534,56
1,train,-0.05073902755975723,-0.05073902755975723,-0.050739023834466934,50
1,train,-0.05075335502624512,-0.05075335502624512,-0.05075335502624512,37
1,train,-0.050774917006492615,-0.050774917006492615,-0.050774917006492615,56
1,train,-0.05080299451947212,-0.05080299451947212,-0.050802990794181824,77
1,train,-0.050836946815252304,-0.050836946815252304,-0.0508369505405426,42
1,train,-0.0508761890232563,-0.0508761890232563,-0.0508761927485466,112
1,train,-0.050902388989925385,-0.050902388989925385,-0.05090239271521568,30
1,train,-0.050916846841573715,-0.050916846841573715,-0.050916846841573715,31
1,train,-0.05092072859406471,-0.05092072859406471,-0.05092072859406471,32
1,train,-0.05093291029334068,-0.05093291029334068,-0.05093291029334068,29
1,train,48.35340881347656,-0.05093473568558693,8.762991905212402,48
1,train,-0.05093638226389885,-0.05093638226389885,-0.05093638226389885,34
1,train,-0.05092870444059372,-0.05092870444059372,-0.05092870071530342,41
1,train,-0.05093050003051758,-0.05093050003051758,-0.05093049630522728,82
1,train,-0.050922948867082596,-0.050922948867082596,-0.050922948867082596,55
1,train,-0.05090698227286339,-0.05090698227286339,-0.05090698227286339,13
1,train,-0.05088343843817711,-0.05088343843817711,-0.05088343843817711,28
1,train,-0.05085306987166405,-0.05085306987166405,-0.050853073596954346,30
1,train,-0.050834447145462036,-0.050834447145462036,-0.050834447145462036,36
1,train,-0.050826407968997955,-0.050826407968997955,-0.050826407968997955,29
1,train,-0.05082789808511734,-0.05082789808511734,-0.05082789808511734,29
1,train,-0.05082005262374878,-0.05082005262374878,-0.05082005634903908,30
1,train,-0.05080379918217659,-0.05080379918217659,-0.05080379918217659,42
1,train,-0.050779975950717926,-0.050779975950717926,-0.050779975950717926,20
1,train,-0.050767265260219574,-0.050767265260219574,-0.050767261534929276,50
1,train,-0.05076456442475319,-0.05076456442475319,-0.05076456815004349,20
1,train,-0.05075293034315109,-0.05075293034315109,-0.05075293034315109,99
1,train,-0.05073325335979462,-0.05073325335979462,-0.050733257085084915,52
1,train,-0.05072429031133652,-0.05072429031133652,-0.050724294036626816,26
1,train,-0.05070700868964195,-0.05070700868964195,-0.05070700868964195,76
1,train,-0.05068223923444748,-0.05068223923444748,-0.05068223923444748,84
1,train,-0.05065072700381279,-0.05065072700381279,-0.05065073072910309,45
1,train,-0.050631117075681686,-0.050631117075681686,-0.050631117075681686,19
1,train,-0.05060424283146858,-0.05060424283146858,-0.05060424283146858,25
1,train,-0.05058881640434265,-0.05058881640434265,-0.05058882012963295,52
1,train,-0.050583697855472565,-0.050583697855472565,-0.050583694130182266,43
1,train,-0.050587866455316544,-0.050587866455316544,-0.050587866455316544,58
1,train,-0.05060040205717087,-0.05060040205717087,-0.05060040205717087,28
1,train,-0.05062047019600868,-0.05062047019600868,-0.050620466470718384,86
1,train,-0.05062929540872574,-0.05062929540872574,-0.05062929913401604,30
1,train,-0.05064602941274643,-0.05064602941274643,-0.05064602941274643,39
1,train,-0.05065184459090233,-0.05065184459090233,-0.05065184459090233,22
1,train,-0.050665874034166336,-0.050665874034166336,-0.050665874034166336,44
1,train,-0.05066925287246704,-0.05066925287246704,-0.05066925659775734,26
1,train,-0.05068109184503555,-0.05068109184503555,-0.05068109184503555,52
1,train,-0.050700556486845016,-0.050700556486845016,-0.050700556486845016,97
1,train,-0.05070881545543671,-0.05070881545543671,-0.05070881545543671,118
1,train,-0.05070698633790016,-0.05070698633790016,-0.05070698633790016,64
1,train,-0.050714150071144104,-0.050714150071144104,-0.050714150071144104,49
1,train,-0.0507294125854969,-0.0507294125854969,-0.0507294125854969,20
1,train,-0.05075196921825409,-0.05075196921825409,-0.05075196921825409,84
1,train,-0.05078109726309776,-0.05078109726309776,-0.05078109726309776,16
1,train,-0.05081614479422569,-0.05081614479422569,-0.05081614851951599,35
1,train,-0.05085652321577072,-0.05085652321577072,-0.05085652321577072,32
1,train,-0.050901707261800766,-0.050901707261800766,-0.050901707261800766,32
1,train,-0.050951216369867325,-0.050951216369867325,-0.05095122009515762,24
1,train,-0.05100462585687637,-0.05100462585687637,-0.05100462585687637,42
1,train,-0.05106154829263687,-0.05106154829263687,-0.05106154829263687,35
1,train,-0.051103487610816956,-0.051103487610816956,-0.051103487610816956,55
1,train,-0.051150090992450714,-0.051150090992450714,-0.05115009471774101,46
1,train,-0.05118273198604584,-0.05118273198604584,-0.051182735711336136,63
1,train,-0.05122096836566925,-0.05122096836566925,-0.05122096836566925,33
1,train,-0.051246073096990585,-0.051246073096990585,-0.051246076822280884,42
1,train,-0.0512593574821949,-0.0512593574821949,-0.0512593574821949,92
1,train,-0.05126199871301651,-0.05126199871301651,-0.05126199871301651,21
1,train,-0.051255058497190475,-0.051255058497190475,-0.051255058497190475,32
1,train,-0.051239486783742905,-0.051239486783742905,-0.051239486783742905,32
1,train,-0.051234327256679535,-0.051234327256679535,-0.051234323531389236,43
1,train,-0.0512203574180603,-0.0512203574180603,-0.0512203611433506,29
1,train,-0.05119845271110535,-0.05119845271110535,-0.05119845271110535,97
1,train,-0.05116940662264824,-0.05116940662264824,-0.05116940662264824,41
1,train,-0.051152121275663376,-0.051152121275663376,-0.051152125000953674,25
1,train,-0.05114543065428734,-0.05114543065428734,-0.05114543065428734,52
1,train,-0.05113007128238678,-0.05113007128238678,-0.05113007128238678,86
1,train,-0.051125116646289825,-0.051125116646289825,-0.051125120371580124,56
1,train,-0.0511295348405838,-0.0511295348405838,-0.0511295385658741,44
1,train,-0.05112416669726372,-0.05112416669726372,-0.051124170422554016,42
1,train,-0.051128216087818146,-0.051128216087818146,-0.051128219813108444,45
1,train,-0.05114074796438217,-0.05114074796438217,-0.05114074423909187,108
1,train,-0.05116092041134834,-0.05116092041134834,-0.05116092413663864,48
1,train,-0.05116971954703331,-0.05116971954703331,-0.05116971954703331,42
1,train,-0.05118653550744057,-0.05118653550744057,-0.05118653550744057,37
1,train,-0.05119230970740318,-0.05119230970740318,-0.05119231343269348,68
1,train,-0.0511881448328495,-0.0511881448328495,-0.0511881485581398,29
1,train,-0.05117503181099892,-0.05117503181099892,-0.05117503181099892,32
1,train,-0.051172126084566116,-0.051172126084566116,-0.05117212235927582,31
1,train,-0.05117841437458992,-0.05117841437458992,-0.05117841437458992,28
