epoch,train_loss,accuracy,f1,precision,recall,auc
23,1.2039366768021864e-05,0.7094339622641509,0.817966903073286,0.7935779816513762,0.8439024390243902,0.546951219512195
24,9.421461837746393e-06,0.6981132075471698,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.5396341463414633
25,8.662232543770187e-06,0.7094339622641509,0.817966903073286,0.7935779816513762,0.8439024390243902,0.546951219512195
26,7.486192230885535e-06,0.6981132075471698,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.5396341463414633
27,6.8840630160593715e-06,0.720754716981132,0.8262910798122066,0.7963800904977375,0.8585365853658536,0.5542682926829268
28,6.0045451317591865e-06,0.7056603773584905,0.8151658767772512,0.7926267281105991,0.8390243902439024,0.5445121951219511
29,5.658484245714135e-06,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
30,4.335724185580148e-06,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
31,4.510306887368642e-06,0.7056603773584905,0.8151658767772512,0.7926267281105991,0.8390243902439024,0.5445121951219511
32,3.840155729903927e-06,0.7094339622641509,0.817966903073286,0.7935779816513762,0.8439024390243902,0.546951219512195
33,3.259750445749887e-06,0.7094339622641509,0.817966903073286,0.7935779816513762,0.8439024390243902,0.546951219512195
34,3.190833040207508e-06,0.6867924528301886,0.8009592326139089,0.7877358490566038,0.8146341463414634,0.5323170731707316
35,2.6310247045557846e-06,0.6981132075471698,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.5396341463414633
36,2.6971247169171875e-06,0.7018867924528301,0.8123515439429929,0.7916666666666666,0.8341463414634146,0.5420731707317072
37,2.3064122217419935e-06,0.6981132075471698,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.5396341463414633
38,1.8843973907678447e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
39,1.7816536896475555e-06,0.6867924528301886,0.8009592326139089,0.7877358490566038,0.8146341463414634,0.5323170731707316
40,1.6951652929719785e-06,0.6981132075471698,0.8095238095238095,0.7906976744186046,0.8292682926829268,0.5396341463414633
41,1.800054483567237e-06,0.6867924528301886,0.8009592326139089,0.7877358490566038,0.8146341463414634,0.5323170731707316
42,1.4745873707511236e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
43,1.3492241174617448e-06,0.6943396226415094,0.8066825775656324,0.7897196261682243,0.824390243902439,0.5371951219512194
44,1.2407720370788411e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
45,1.159408358759606e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
46,1.0724207040446742e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
47,1.0086667069231225e-06,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
48,9.157519552616122e-07,0.6943396226415094,0.8066825775656324,0.7897196261682243,0.824390243902439,0.5371951219512194
49,9.348572783451914e-07,0.690566037735849,0.8038277511961722,0.7887323943661971,0.8195121951219512,0.5347560975609755
50,7.298916533926558e-07,0.6943396226415094,0.8066825775656324,0.7897196261682243,0.824390243902439,0.5371951219512194
